日付,設備,製品,シフト,生産数量,停止時間(秒),原因,チョコ停回数,総停止時間,停止率(%),回数/1000個
2026-01-13,NC-01,丸物A,夜勤,1000,17,作業者リセット,10,777,2.6979166666666665,10.0
2026-01-13,NC-01,プレートC,昼勤,1000,95,作業者リセット,10,777,2.6979166666666665,10.0
2026-01-13,NC-01,丸物A,夜勤,1000,25,材料詰まり,10,777,2.6979166666666665,10.0
2026-01-13,NC-01,プレートC,夜勤,1000,167,センサー誤検知,10,777,2.6979166666666665,10.0
2026-01-13,NC-01,丸物A,昼勤,1000,59,センサー誤検知,10,777,2.6979166666666665,10.0
2026-01-13,NC-01,プレートC,夜勤,1000,57,作業者リセット,10,777,2.6979166666666665,10.0
2026-01-13,NC-01,丸物A,昼勤,1000,170,位置ズレ,10,777,2.6979166666666665,10.0
2026-01-13,NC-02,角物B,夜勤,1192,64,センサー誤検知,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,角物B,夜勤,1192,76,位置ズレ,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,昼勤,1192,171,センサー誤検知,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,角物B,夜勤,1192,81,位置ズレ,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,夜勤,1192,162,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,プレートC,夜勤,1192,15,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,昼勤,1192,115,原因不明,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,プレートC,夜勤,1192,108,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,昼勤,1192,93,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,角物B,夜勤,1192,58,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,夜勤,1192,52,作業者リセット,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,夜勤,1192,48,作業者リセット,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,角物B,夜勤,1192,71,センサー誤検知,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,昼勤,1192,18,作業者リセット,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,プレートC,昼勤,1192,26,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,プレートC,昼勤,1192,176,センサー誤検知,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,プレートC,昼勤,1192,20,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,夜勤,1192,136,材料詰まり,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,昼勤,1192,117,位置ズレ,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,丸物A,昼勤,1192,118,位置ズレ,21,1824,6.333333333333334,17.617449664429532
2026-01-13,NC-02,角物B,昼勤,1192,99,原因不明,21,1824,6.333333333333334,17.617449664429532
2026-01-13,MC-01,角物B,夜勤,807,93,位置ズレ,4,504,1.7500000000000002,4.956629491945477
2026-01-13,MC-01,角物B,昼勤,807,170,センサー誤検知,4,504,1.7500000000000002,4.956629491945477
2026-01-13,MC-01,丸物A,昼勤,807,156,センサー誤検知,4,504,1.7500000000000002,4.956629491945477
2026-01-13,MC-01,プレートC,昼勤,807,85,材料詰まり,4,504,1.7500000000000002,4.956629491945477
2026-01-13,MC-02,丸物A,夜勤,1057,93,位置ズレ,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,角物B,夜勤,1057,102,材料詰まり,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,角物B,夜勤,1057,11,材料詰まり,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,プレートC,昼勤,1057,172,センサー誤検知,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,丸物A,昼勤,1057,110,材料詰まり,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,丸物A,夜勤,1057,162,位置ズレ,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,プレートC,夜勤,1057,37,センサー誤検知,8,860,2.986111111111111,7.568590350047304
2026-01-13,MC-02,プレートC,昼勤,1057,173,位置ズレ,8,860,2.986111111111111,7.568590350047304
2026-01-13,GR-01,丸物A,夜勤,921,66,材料詰まり,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,丸物A,昼勤,921,176,センサー誤検知,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,丸物A,昼勤,921,174,作業者リセット,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,角物B,夜勤,921,157,材料詰まり,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,プレートC,昼勤,921,155,位置ズレ,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,丸物A,夜勤,921,135,センサー誤検知,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,角物B,夜勤,921,73,位置ズレ,8,1061,3.6840277777777777,8.686210640608035
2026-01-13,GR-01,角物B,昼勤,921,125,センサー誤検知,8,1061,3.6840277777777777,8.686210640608035
2026-01-14,NC-01,プレートC,夜勤,830,164,材料詰まり,6,644,2.2361111111111107,7.228915662650603
2026-01-14,NC-01,プレートC,昼勤,830,60,材料詰まり,6,644,2.2361111111111107,7.228915662650603
2026-01-14,NC-01,角物B,昼勤,830,152,センサー誤検知,6,644,2.2361111111111107,7.228915662650603
2026-01-14,NC-01,角物B,夜勤,830,131,材料詰まり,6,644,2.2361111111111107,7.228915662650603
2026-01-14,NC-01,角物B,夜勤,830,110,センサー誤検知,6,644,2.2361111111111107,7.228915662650603
2026-01-14,NC-01,丸物A,昼勤,830,27,作業者リセット,6,644,2.2361111111111107,7.228915662650603
2026-01-14,NC-02,プレートC,夜勤,876,132,作業者リセット,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,プレートC,夜勤,876,107,材料詰まり,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,丸物A,夜勤,876,94,材料詰まり,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,プレートC,昼勤,876,148,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,丸物A,昼勤,876,101,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,プレートC,夜勤,876,150,位置ズレ,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,角物B,夜勤,876,26,位置ズレ,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,丸物A,昼勤,876,161,位置ズレ,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,丸物A,昼勤,876,94,材料詰まり,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,プレートC,昼勤,876,110,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,角物B,昼勤,876,73,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,角物B,昼勤,876,63,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,丸物A,昼勤,876,148,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,角物B,夜勤,876,29,センサー誤検知,15,1515,5.260416666666667,17.123287671232877
2026-01-14,NC-02,プレートC,夜勤,876,79,材料詰まり,15,1515,5.260416666666667,17.123287671232877
2026-01-14,MC-01,プレートC,昼勤,1103,91,センサー誤検知,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,プレートC,夜勤,1103,13,作業者リセット,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,丸物A,昼勤,1103,82,材料詰まり,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,プレートC,昼勤,1103,90,作業者リセット,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,丸物A,昼勤,1103,47,材料詰まり,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,角物B,夜勤,1103,40,位置ズレ,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,プレートC,昼勤,1103,31,位置ズレ,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,角物B,昼勤,1103,63,センサー誤検知,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,角物B,昼勤,1103,178,材料詰まり,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-01,角物B,夜勤,1103,56,原因不明,10,691,2.3993055555555554,9.066183136899365
2026-01-14,MC-02,丸物A,昼勤,1081,145,作業者リセット,6,532,1.8472222222222223,5.550416281221092
2026-01-14,MC-02,角物B,昼勤,1081,10,作業者リセット,6,532,1.8472222222222223,5.550416281221092
2026-01-14,MC-02,角物B,夜勤,1081,113,センサー誤検知,6,532,1.8472222222222223,5.550416281221092
2026-01-14,MC-02,プレートC,夜勤,1081,137,位置ズレ,6,532,1.8472222222222223,5.550416281221092
2026-01-14,MC-02,プレートC,夜勤,1081,84,材料詰まり,6,532,1.8472222222222223,5.550416281221092
2026-01-14,MC-02,プレートC,昼勤,1081,43,材料詰まり,6,532,1.8472222222222223,5.550416281221092
2026-01-14,GR-01,プレートC,夜勤,1157,22,位置ズレ,5,423,1.46875,4.32152117545376
2026-01-14,GR-01,プレートC,夜勤,1157,43,材料詰まり,5,423,1.46875,4.32152117545376
2026-01-14,GR-01,プレートC,夜勤,1157,129,センサー誤検知,5,423,1.46875,4.32152117545376
2026-01-14,GR-01,丸物A,昼勤,1157,62,作業者リセット,5,423,1.46875,4.32152117545376
2026-01-14,GR-01,丸物A,昼勤,1157,167,原因不明,5,423,1.46875,4.32152117545376
2026-01-15,NC-01,角物B,夜勤,852,62,作業者リセット,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,プレートC,夜勤,852,13,材料詰まり,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,角物B,夜勤,852,21,センサー誤検知,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,プレートC,昼勤,852,91,作業者リセット,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,プレートC,昼勤,852,114,位置ズレ,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,角物B,夜勤,852,102,材料詰まり,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,丸物A,夜勤,852,96,センサー誤検知,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,丸物A,夜勤,852,78,原因不明,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,プレートC,昼勤,852,148,作業者リセット,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,角物B,昼勤,852,146,作業者リセット,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-01,丸物A,夜勤,852,60,センサー誤検知,11,931,3.2326388888888893,12.910798122065728
2026-01-15,NC-02,丸物A,昼勤,911,158,作業者リセット,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,丸物A,夜勤,911,33,作業者リセット,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,丸物A,夜勤,911,34,材料詰まり,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,丸物A,昼勤,911,149,原因不明,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,丸物A,昼勤,911,57,センサー誤検知,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,角物B,昼勤,911,56,材料詰まり,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,丸物A,昼勤,911,114,材料詰まり,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,角物B,夜勤,911,150,センサー誤検知,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,プレートC,夜勤,911,146,位置ズレ,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,丸物A,昼勤,911,109,位置ズレ,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,プレートC,夜勤,911,171,センサー誤検知,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,角物B,夜勤,911,27,位置ズレ,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,角物B,夜勤,911,158,位置ズレ,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,プレートC,昼勤,911,74,作業者リセット,15,1458,5.0625,16.46542261251372
2026-01-15,NC-02,角物B,夜勤,911,22,材料詰まり,15,1458,5.0625,16.46542261251372
2026-01-15,MC-01,丸物A,夜勤,937,140,センサー誤検知,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,プレートC,昼勤,937,125,材料詰まり,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,角物B,昼勤,937,131,センサー誤検知,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,プレートC,昼勤,937,93,センサー誤検知,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,プレートC,夜勤,937,113,材料詰まり,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,角物B,昼勤,937,179,作業者リセット,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,プレートC,夜勤,937,171,材料詰まり,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-01,角物B,昼勤,937,162,作業者リセット,8,1114,3.868055555555556,8.537886872998932
2026-01-15,MC-02,丸物A,昼勤,1043,113,材料詰まり,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,丸物A,昼勤,1043,107,位置ズレ,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,角物B,夜勤,1043,133,センサー誤検知,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,プレートC,昼勤,1043,99,原因不明,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,角物B,昼勤,1043,65,原因不明,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,角物B,昼勤,1043,152,センサー誤検知,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,プレートC,夜勤,1043,26,材料詰まり,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,プレートC,昼勤,1043,35,作業者リセット,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,丸物A,夜勤,1043,92,材料詰まり,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,プレートC,夜勤,1043,113,原因不明,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,角物B,夜勤,1043,74,材料詰まり,12,1075,3.732638888888889,11.505273250239695
2026-01-15,MC-02,丸物A,夜勤,1043,66,作業者リセット,12,1075,3.732638888888889,11.505273250239695
2026-01-15,GR-01,角物B,昼勤,1041,70,原因不明,7,513,1.7812499999999998,6.724303554274736
2026-01-15,GR-01,角物B,夜勤,1041,143,材料詰まり,7,513,1.7812499999999998,6.724303554274736
2026-01-15,GR-01,丸物A,昼勤,1041,87,センサー誤検知,7,513,1.7812499999999998,6.724303554274736
2026-01-15,GR-01,丸物A,夜勤,1041,12,材料詰まり,7,513,1.7812499999999998,6.724303554274736
2026-01-15,GR-01,プレートC,昼勤,1041,117,作業者リセット,7,513,1.7812499999999998,6.724303554274736
2026-01-15,GR-01,角物B,昼勤,1041,59,作業者リセット,7,513,1.7812499999999998,6.724303554274736
2026-01-15,GR-01,プレートC,夜勤,1041,25,位置ズレ,7,513,1.7812499999999998,6.724303554274736
2026-01-16,NC-01,丸物A,夜勤,1131,171,作業者リセット,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,プレートC,夜勤,1131,17,作業者リセット,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,丸物A,昼勤,1131,74,センサー誤検知,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,角物B,昼勤,1131,93,センサー誤検知,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,丸物A,夜勤,1131,95,位置ズレ,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,角物B,昼勤,1131,45,センサー誤検知,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,角物B,昼勤,1131,179,材料詰まり,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,プレートC,昼勤,1131,100,材料詰まり,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,丸物A,昼勤,1131,102,センサー誤検知,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,角物B,夜勤,1131,19,原因不明,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-01,丸物A,夜勤,1131,164,原因不明,11,1059,3.6770833333333335,9.725906277630415
2026-01-16,NC-02,プレートC,夜勤,888,163,原因不明,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,昼勤,888,68,材料詰まり,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,角物B,夜勤,888,131,原因不明,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,夜勤,888,178,原因不明,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,昼勤,888,148,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,プレートC,昼勤,888,85,作業者リセット,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,角物B,夜勤,888,56,原因不明,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,プレートC,夜勤,888,142,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,昼勤,888,93,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,プレートC,夜勤,888,145,材料詰まり,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,角物B,昼勤,888,112,材料詰まり,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,プレートC,昼勤,888,77,材料詰まり,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,プレートC,夜勤,888,138,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,角物B,夜勤,888,173,位置ズレ,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,昼勤,888,76,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,昼勤,888,125,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,NC-02,丸物A,昼勤,888,71,センサー誤検知,17,1981,6.878472222222222,19.144144144144143
2026-01-16,MC-01,角物B,昼勤,987,95,位置ズレ,6,657,2.28125,6.079027355623101
2026-01-16,MC-01,丸物A,昼勤,987,173,位置ズレ,6,657,2.28125,6.079027355623101
2026-01-16,MC-01,角物B,夜勤,987,96,位置ズレ,6,657,2.28125,6.079027355623101
2026-01-16,MC-01,プレートC,昼勤,987,110,位置ズレ,6,657,2.28125,6.079027355623101
2026-01-16,MC-01,プレートC,夜勤,987,135,材料詰まり,6,657,2.28125,6.079027355623101
2026-01-16,MC-01,角物B,昼勤,987,48,材料詰まり,6,657,2.28125,6.079027355623101
2026-01-16,MC-02,プレートC,昼勤,1109,26,位置ズレ,9,684,2.375,8.115419296663662
2026-01-16,MC-02,角物B,昼勤,1109,132,作業者リセット,9,684,2.375,8.115419296663662
2026-01-16,MC-02,プレートC,夜勤,1109,74,位置ズレ,9,684,2.375,8.115419296663662
2026-01-16,MC-02,角物B,夜勤,1109,90,原因不明,9,684,2.375,8.115419296663662
2026-01-16,MC-02,プレートC,夜勤,1109,24,位置ズレ,9,684,2.375,8.115419296663662
2026-01-16,MC-02,角物B,昼勤,1109,10,材料詰まり,9,684,2.375,8.115419296663662
2026-01-16,MC-02,角物B,昼勤,1109,135,材料詰まり,9,684,2.375,8.115419296663662
2026-01-16,MC-02,丸物A,夜勤,1109,178,材料詰まり,9,684,2.375,8.115419296663662
2026-01-16,MC-02,丸物A,昼勤,1109,15,位置ズレ,9,684,2.375,8.115419296663662
2026-01-16,GR-01,角物B,夜勤,1136,125,材料詰まり,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,丸物A,昼勤,1136,42,原因不明,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,丸物A,昼勤,1136,141,センサー誤検知,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,丸物A,夜勤,1136,143,センサー誤検知,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,丸物A,昼勤,1136,92,センサー誤検知,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,丸物A,夜勤,1136,89,作業者リセット,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,プレートC,夜勤,1136,73,位置ズレ,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,角物B,昼勤,1136,89,材料詰まり,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,プレートC,夜勤,1136,157,位置ズレ,10,1080,3.75,8.802816901408452
2026-01-16,GR-01,丸物A,昼勤,1136,129,作業者リセット,10,1080,3.75,8.802816901408452
2026-01-17,NC-01,丸物A,昼勤,1127,122,材料詰まり,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-01,丸物A,夜勤,1127,142,センサー誤検知,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-01,角物B,昼勤,1127,106,センサー誤検知,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-01,丸物A,夜勤,1127,127,材料詰まり,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-01,プレートC,夜勤,1127,59,センサー誤検知,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-01,プレートC,昼勤,1127,132,材料詰まり,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-01,角物B,昼勤,1127,42,位置ズレ,7,730,2.5347222222222223,6.211180124223603
2026-01-17,NC-02,角物B,昼勤,878,26,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,丸物A,夜勤,878,165,センサー誤検知,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,丸物A,夜勤,878,178,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,夜勤,878,80,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,夜勤,878,98,位置ズレ,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,夜勤,878,33,位置ズレ,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,プレートC,夜勤,878,48,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,夜勤,878,29,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,プレートC,昼勤,878,117,センサー誤検知,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,夜勤,878,75,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,プレートC,夜勤,878,76,センサー誤検知,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,昼勤,878,82,位置ズレ,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,昼勤,878,109,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,丸物A,夜勤,878,74,材料詰まり,15,1252,4.347222222222222,17.084282460136674
2026-01-17,NC-02,角物B,昼勤,878,62,原因不明,15,1252,4.347222222222222,17.084282460136674
2026-01-17,MC-01,プレートC,昼勤,847,122,センサー誤検知,4,610,2.118055555555556,4.7225501770956315
2026-01-17,MC-01,丸物A,夜勤,847,146,センサー誤検知,4,610,2.118055555555556,4.7225501770956315
2026-01-17,MC-01,角物B,夜勤,847,173,位置ズレ,4,610,2.118055555555556,4.7225501770956315
2026-01-17,MC-01,角物B,昼勤,847,169,位置ズレ,4,610,2.118055555555556,4.7225501770956315
2026-01-17,MC-02,プレートC,昼勤,1129,94,原因不明,2,235,0.8159722222222223,1.7714791851195748
2026-01-17,MC-02,丸物A,昼勤,1129,141,センサー誤検知,2,235,0.8159722222222223,1.7714791851195748
2026-01-17,GR-01,丸物A,昼勤,1047,56,材料詰まり,7,694,2.4097222222222223,6.685768863419294
2026-01-17,GR-01,角物B,夜勤,1047,119,材料詰まり,7,694,2.4097222222222223,6.685768863419294
2026-01-17,GR-01,角物B,夜勤,1047,70,センサー誤検知,7,694,2.4097222222222223,6.685768863419294
2026-01-17,GR-01,角物B,夜勤,1047,170,位置ズレ,7,694,2.4097222222222223,6.685768863419294
2026-01-17,GR-01,角物B,夜勤,1047,57,材料詰まり,7,694,2.4097222222222223,6.685768863419294
2026-01-17,GR-01,プレートC,昼勤,1047,136,作業者リセット,7,694,2.4097222222222223,6.685768863419294
2026-01-17,GR-01,プレートC,夜勤,1047,86,作業者リセット,7,694,2.4097222222222223,6.685768863419294
2026-01-18,NC-01,プレートC,昼勤,1157,46,位置ズレ,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,プレートC,昼勤,1157,11,位置ズレ,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,プレートC,昼勤,1157,177,センサー誤検知,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,角物B,昼勤,1157,88,材料詰まり,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,角物B,昼勤,1157,159,作業者リセット,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,プレートC,昼勤,1157,13,センサー誤検知,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,プレートC,昼勤,1157,116,センサー誤検知,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,角物B,夜勤,1157,64,位置ズレ,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-01,角物B,昼勤,1157,130,材料詰まり,9,804,2.7916666666666665,7.778738115816767
2026-01-18,NC-02,角物B,夜勤,932,30,位置ズレ,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,プレートC,夜勤,932,97,作業者リセット,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,丸物A,夜勤,932,41,作業者リセット,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,角物B,夜勤,932,119,センサー誤検知,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,丸物A,昼勤,932,48,材料詰まり,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,プレートC,昼勤,932,70,センサー誤検知,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,丸物A,夜勤,932,44,材料詰まり,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,丸物A,夜勤,932,14,位置ズレ,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,角物B,昼勤,932,167,センサー誤検知,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,プレートC,昼勤,932,38,センサー誤検知,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,プレートC,夜勤,932,169,位置ズレ,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,プレートC,夜勤,932,160,センサー誤検知,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,NC-02,角物B,夜勤,932,94,位置ズレ,13,1091,3.7881944444444446,13.948497854077253
2026-01-18,MC-01,プレートC,昼勤,817,37,材料詰まり,9,828,2.875,11.015911872705018
2026-01-18,MC-01,プレートC,夜勤,817,56,センサー誤検知,9,828,2.875,11.015911872705018
2026-01-18,MC-01,プレートC,昼勤,817,152,位置ズレ,9,828,2.875,11.015911872705018
2026-01-18,MC-01,角物B,昼勤,817,146,センサー誤検知,9,828,2.875,11.015911872705018
2026-01-18,MC-01,プレートC,夜勤,817,28,位置ズレ,9,828,2.875,11.015911872705018
2026-01-18,MC-01,プレートC,昼勤,817,166,センサー誤検知,9,828,2.875,11.015911872705018
2026-01-18,MC-01,プレートC,昼勤,817,138,位置ズレ,9,828,2.875,11.015911872705018
